pay,0299-05-28 18:40:41,democratic,9-9
half,1457-03-26 06:14:34,serious,7-2
everybody,2012-12-17 05:30:37,television,8-5
compare,1192-08-25 05:57:04,record,8-5
foreign,0771-06-08 17:49:03,add,4-1
eight,1686-02-24 15:18:22,staff,3-3
must,1507-04-29 22:46:56,process,6-1
represent,1861-09-15 01:22:25,enough,5-7
purpose,1141-07-06 20:21:59,industry,5-2
focus,1313-09-05 20:51:51,word,7-4
coach,1316-06-07 15:30:39,paper,7-3
hit,0288-01-07 12:53:43,drop,8-5
prove,1738-12-31 11:01:21,series,4-8
current,0099-07-07 12:23:38,nor,7-6
young,1714-08-14 20:50:12,recognize,2-1
treat,1291-08-21 13:06:39,near,4-3
citizen,1855-06-02 12:11:18,state,7-3
statement,0430-03-17 14:17:11,ahead,5-5
particularly,1051-04-24 09:35:50,yourself,3-7
sometimes,0558-05-08 20:27:27,audience,2-2
fight,1727-05-06 19:46:19,positive,4-9
her,1011-02-16 10:00:54,admit,7-2
interesting,1040-02-15 11:05:45,station,2-5
part,1209-07-06 03:01:41,often,1-2
image,1808-11-16 16:38:32,weight,1-7
raise,0054-08-05 07:55:30,plan,5-2
increase,0542-01-04 19:09:19,role,5-9
president,1910-01-05 16:29:50,section,7-9
walk,1846-03-21 00:17:34,continue,6-4
beat,0332-08-11 23:57:13,base,3-1
white,1704-03-02 15:50:54,could,9-8
rich,0758-09-24 13:05:52,bill,4-5
attorney,1655-02-21 19:51:03,no,2-3
glass,1360-02-15 03:54:37,maybe,3-7
strategy,0380-01-03 02:32:50,ten,9-6
information,1741-11-16 09:56:04,director,4-6
society,0376-09-15 13:08:08,service,6-1
light,0977-11-11 01:48:33,third,4-7
key,0666-04-03 17:40:12,unit,9-4
themselves,0474-04-13 08:31:00,collection,2-1
no,1182-12-08 20:08:31,network,3-2
concern,1419-06-30 22:28:49,hit,7-4
community,0257-05-22 16:31:10,time,1-8
both,1520-08-16 19:18:54,space,8-2
tonight,1842-03-04 07:15:35,memory,7-3
increase,0926-04-21 14:18:07,campaign,9-9
artist,0898-09-11 19:59:47,know,8-5
fear,0215-04-19 21:52:16,win,2-9
one,1352-10-03 03:51:56,find,4-9
drop,1732-06-22 22:22:54,game,7-7
style,1951-09-25 09:50:23,suddenly,6-6
training,0278-11-07 06:30:01,party,1-6
himself,0342-10-12 19:37:27,we,5-6
already,0747-11-22 16:32:20,loss,4-9
under,0084-08-03 05:02:59,choice,9-5
partner,1664-07-03 13:07:19,continue,6-6
how,1386-01-31 23:36:13,central,2-8
less,1004-12-26 10:24:21,see,8-5
reason,1864-12-21 00:00:50,machine,1-6
unit,0594-03-04 14:30:51,baby,8-8
challenge,1808-04-07 12:45:30,look,3-3
very,0468-04-19 05:00:14,modern,2-5
million,1763-10-19 19:13:24,impact,3-8
east,1594-05-02 21:32:38,price,6-8
for,0116-12-21 19:34:34,break,5-8
place,0499-10-26 07:07:52,rate,4-8
will,0051-01-11 07:37:41,loss,2-3
more,1664-11-14 14:05:24,stuff,5-8
thousand,1769-04-24 03:03:51,nature,9-5
science,0624-03-23 15:16:27,alone,3-4
enough,1145-08-29 16:35:44,too,5-2
garden,0087-04-13 18:19:48,room,3-6
population,1189-12-15 15:52:20,answer,9-1
mouth,2011-04-21 22:43:37,manage,1-1
think,0276-08-11 07:40:24,player,8-8
past,0590-10-22 10:38:13,however,9-3
hotel,1000-05-05 02:54:11,expert,3-7
whose,0652-08-22 05:31:42,someone,7-4
piece,1032-04-25 21:37:53,very,6-4
wrong,0215-12-11 11:07:57,moment,4-7
chair,0984-03-01 12:15:40,reduce,3-5
class,0642-03-02 23:17:16,oil,9-4
hear,0020-01-27 23:24:05,and,3-9
newspaper,0888-06-02 00:27:39,lawyer,3-2
service,1264-03-18 20:21:16,six,6-5
military,0776-02-04 17:07:22,government,3-7
fish,1541-01-20 04:50:38,end,9-5
hot,1437-09-28 08:22:03,community,4-2
both,1699-04-26 17:51:41,read,3-3
create,1182-01-19 19:35:35,indicate,2-3
far,0057-02-26 20:05:00,improve,9-6
visit,1026-11-03 00:31:33,night,9-8
conference,1658-03-19 06:49:43,hope,7-4
next,0753-07-25 14:26:19,city,3-4
concern,1863-03-19 08:50:12,area,4-9
ago,0701-04-11 02:07:50,power,9-5
staff,0861-12-31 04:47:08,nice,7-7
late,1566-07-27 14:47:20,hope,2-7
TV,1104-02-06 07:02:15,add,6-7
movement,0373-03-18 21:50:28,then,4-6
two,0800-08-02 23:59:46,now,9-1
strategy,1752-03-15 09:26:08,true,5-3
community,1337-12-07 19:26:55,can,1-9
treat,0730-12-04 19:10:01,its,5-5
whether,1539-11-30 07:57:59,south,9-6
although,0431-10-28 13:17:48,idea,9-1
require,1030-01-08 09:11:29,hope,7-4
word,0294-06-13 09:48:44,trip,9-6
particular,0031-06-12 09:58:37,top,1-4
care,0002-12-23 00:05:14,perform,9-8
war,1854-03-14 19:24:49,big,8-9
sure,0375-02-23 08:07:50,audience,4-9
risk,1253-11-11 13:59:16,these,9-3
response,1033-05-03 19:16:13,civil,8-6
run,1844-01-03 04:46:36,own,2-9
likely,0253-08-09 14:20:47,never,1-3
tough,0159-01-07 08:16:22,successful,2-5
some,1028-06-28 01:23:39,price,8-1
structure,0704-08-02 18:05:52,what,6-1
wall,1732-12-20 19:28:59,watch,3-1
I,1890-05-11 15:01:35,within,7-1
care,1227-12-09 10:56:14,occur,1-3
commercial,1473-09-07 06:05:26,technology,1-9
themselves,0174-12-30 09:45:29,increase,1-1
against,0173-12-29 19:54:08,against,4-9
meeting,1252-06-09 14:51:02,building,4-7
natural,1142-07-09 02:06:19,also,4-8
us,1906-04-06 18:39:53,get,4-4
state,1700-02-03 18:30:28,alone,7-1
short,1296-05-10 18:41:53,dinner,7-2
find,1711-08-08 13:32:15,enjoy,7-1
race,1700-07-02 15:49:39,between,4-6
explain,1803-08-21 01:21:26,girl,3-8
democratic,1150-03-23 23:38:24,matter,9-1
government,0822-06-03 11:00:03,less,3-4
treat,0047-01-06 00:06:40,left,6-5
investment,0074-04-19 06:37:53,glass,1-7
ready,0778-04-11 09:41:08,alone,1-8
our,1783-09-02 15:23:16,yet,9-7
reach,0219-09-17 05:33:36,director,5-5
among,0219-04-21 18:43:58,other,8-7
central,1542-04-13 12:07:45,must,4-1
national,0237-08-18 12:47:27,sea,2-3
seat,0608-06-21 23:47:34,although,8-4
official,0698-07-30 01:17:52,glass,2-1
individual,1515-02-03 03:37:09,try,5-1
garden,1223-05-10 16:31:27,big,7-4
day,1418-08-08 11:43:09,debate,6-9
huge,1783-02-12 05:26:20,serious,1-3
same,1857-06-14 14:22:33,candidate,9-3
hour,0113-02-04 11:05:43,present,9-4
enter,0772-10-05 15:35:52,certainly,8-8
police,0614-02-12 10:22:38,try,4-9
no,0279-07-30 01:29:41,carry,6-8
ask,0818-10-06 21:28:26,main,2-4
foreign,1871-09-19 21:17:00,raise,8-2
claim,1677-11-27 19:28:54,along,7-8
health,0547-06-13 16:58:28,yard,9-2
address,1194-05-31 19:18:51,sound,9-7
understand,0605-03-06 18:57:26,usually,8-7
rich,0447-11-19 16:55:00,system,4-9
next,1017-10-29 14:15:41,argue,1-6
policy,1386-11-15 07:49:43,well,8-8
project,1395-04-06 21:43:10,machine,9-5
then,1351-03-24 16:43:50,leg,6-9
young,1713-03-22 22:27:47,relate,7-7
night,0012-12-29 06:40:29,course,6-4
brother,1348-06-30 12:16:55,use,2-5
assume,0894-09-29 04:06:32,right,1-4
garden,0131-12-06 18:29:18,officer,6-7
include,1280-08-12 20:14:40,summer,8-9
may,0602-07-20 18:01:07,area,4-4
responsibility,0119-05-11 19:48:31,through,8-3
play,1249-11-28 22:57:18,finally,1-4
this,0304-02-05 20:49:45,look,6-1
cold,0881-07-13 03:11:32,food,4-2
long,1354-12-05 20:21:19,do,5-1
strategy,0052-06-29 13:45:52,administration,8-6
form,1541-02-16 22:47:51,six,5-5
drug,1704-12-02 21:57:34,event,5-4
model,1126-08-24 11:13:38,agent,4-3
attack,1257-03-19 06:02:17,tough,1-7
way,1219-10-14 06:52:07,class,8-3
beautiful,1753-12-03 03:10:20,around,5-8
medical,1216-10-08 22:09:40,offer,5-9
look,0996-12-04 12:11:08,democratic,6-6
wall,1019-07-05 03:55:33,bit,4-8
establish,1714-05-15 09:53:26,as,6-6
he,0445-04-22 12:32:05,indicate,1-2
audience,1904-01-19 07:04:14,between,1-2
until,2015-12-09 02:48:59,do,5-4
nation,1203-11-01 02:15:32,everybody,6-7
rock,1270-10-04 18:26:44,state,3-4
represent,1107-02-14 07:15:34,machine,4-6
report,0458-12-18 23:16:57,civil,1-6
college,1520-07-30 20:57:29,send,3-5
difficult,0868-02-24 18:06:03,operation,5-3
require,1884-04-07 16:14:29,far,7-6
trouble,0835-03-07 10:27:36,would,3-8
ground,1006-01-06 02:52:59,would,2-9
occur,0598-04-17 08:47:24,subject,3-8
stand,0737-10-08 11:11:08,employee,8-9
manager,0524-07-18 11:39:19,quickly,5-4
wish,1669-09-03 17:25:15,PM,4-1
bar,0675-03-30 01:53:56,few,2-5
stay,0694-11-27 12:28:13,onto,4-4
all,1411-12-24 22:55:03,a,6-2
evidence,0658-08-13 07:42:54,financial,2-2
full,0945-04-01 16:04:05,think,1-9
talk,0909-09-13 22:43:26,risk,6-2
general,0512-02-20 03:57:57,approach,9-8
or,0376-01-20 04:22:15,leg,4-6
season,1826-03-18 21:13:54,organization,7-7
painting,0370-02-21 06:26:07,technology,8-2
keep,1659-06-22 12:40:25,PM,9-5
enough,1989-05-11 06:21:58,later,4-1
his,1858-03-20 13:26:37,street,3-6
sort,0271-01-11 21:38:42,red,1-2
Democrat,1968-10-23 16:11:04,professor,8-7
city,1523-05-03 20:32:03,history,5-4
two,1336-08-28 09:41:33,all,8-4
dog,0819-10-16 17:11:20,draw,6-1
to,1724-01-17 05:26:12,reflect,5-4
apply,1136-05-04 08:52:51,never,1-8
food,0036-08-21 07:39:49,activity,3-3
inside,1656-11-05 14:25:09,important,8-2
follow,1162-09-30 17:11:21,worry,1-2
tax,0901-01-05 20:59:25,agency,6-3
side,0851-09-28 22:43:56,on,5-4
provide,0196-11-16 01:59:42,official,3-8
himself,0732-11-26 05:02:41,role,3-3
environment,1337-02-10 00:03:35,foot,4-3
able,1007-10-04 16:22:26,may,3-8
management,1412-09-26 19:24:39,create,7-5
I,1678-10-26 20:30:37,often,8-7
maintain,0385-05-03 11:02:19,generation,7-4
then,0113-05-06 08:10:00,food,2-8
trouble,1853-02-21 09:10:42,style,2-2
letter,0489-07-05 16:31:00,star,9-4
gas,1481-01-27 02:10:38,show,6-7
industry,1235-03-22 04:52:32,huge,3-6
none,0144-05-15 01:36:02,do,8-4
concern,1169-09-05 13:08:57,later,3-2
half,0931-03-29 08:02:14,condition,3-5
trial,1057-09-09 12:54:18,everyone,3-7
character,1003-08-02 05:27:17,spring,2-6
serve,0239-07-28 22:28:09,entire,6-5
form,1245-05-05 05:20:23,pick,1-9
if,1185-06-07 09:17:14,mother,8-3
other,1847-03-14 19:14:04,wrong,4-7
nothing,1096-05-18 01:47:23,house,1-5
camera,2013-08-29 14:44:53,goal,1-5
fish,1044-03-29 21:38:31,cell,2-3
tell,1044-10-04 16:03:27,even,3-8
occur,0566-12-03 00:29:46,business,7-5
if,1543-11-15 06:54:16,room,1-9
wish,1141-06-13 01:34:44,reality,5-4
after,1395-06-09 03:26:05,leg,3-1
fight,0538-06-02 14:00:17,nature,2-4
agreement,0548-08-15 10:31:00,add,7-3
remember,1130-03-19 23:35:25,little,3-5
recently,1348-03-11 02:47:44,inside,2-8
bank,0413-03-02 07:10:05,economic,9-8
over,1246-04-03 18:17:54,arm,4-8
within,1874-04-12 06:39:10,far,7-9
down,0860-08-19 13:14:57,accept,5-5
stand,0395-11-06 02:52:49,each,9-6
hour,1168-05-24 19:32:45,quickly,5-4
enjoy,1869-07-22 02:44:41,spring,8-1
lay,0049-09-09 20:32:00,quite,3-2
wrong,0475-10-23 05:16:20,senior,7-2
development,1112-07-24 13:41:39,pretty,3-4
letter,1104-01-07 06:55:36,matter,8-6
project,1018-10-07 17:55:14,of,7-8
whose,1372-04-14 14:07:40,door,4-7
whole,1591-08-19 19:27:53,everything,3-9
forward,1878-09-23 06:05:06,technology,5-6
kitchen,0462-01-09 03:22:04,trouble,6-1
list,0393-07-31 09:04:52,fall,5-7
where,1518-11-21 17:48:13,eye,2-8
sea,0170-01-02 09:20:35,wall,6-8
billion,1289-08-17 13:39:08,stuff,7-7
including,1513-11-02 23:08:57,tax,8-6
my,0337-03-16 09:15:34,company,6-2
month,0029-11-12 15:25:12,court,8-6
professor,0749-05-20 17:44:36,door,8-6
avoid,0616-12-21 17:44:24,personal,3-9
find,0394-09-28 01:50:01,long,4-3
public,1714-10-22 15:28:04,method,9-2
section,0790-07-13 08:23:09,point,9-9
every,1790-06-27 11:03:29,alone,3-5
toward,0694-05-15 06:06:03,gas,4-6
modern,1436-09-21 18:49:20,they,9-2
door,0190-11-07 10:02:27,woman,8-1
program,1189-08-23 11:54:27,case,9-9
name,1912-01-02 14:10:22,scientist,4-3
however,1382-02-20 06:54:46,likely,5-3
study,1725-07-08 13:04:14,early,8-7
have,1445-08-17 06:59:38,business,5-4
become,0025-07-17 13:07:44,test,5-6
hospital,1487-05-04 02:33:14,create,2-4
recently,0070-05-23 00:08:39,southern,5-1
which,0765-01-02 23:23:13,work,2-1
rise,1701-03-30 12:00:39,long,8-1
add,1894-11-20 05:21:03,part,9-4
trip,1805-12-09 07:18:17,agree,1-6
director,0930-06-19 20:46:04,for,6-9
politics,1913-01-13 11:42:03,meet,3-7
statement,1239-04-17 15:10:45,meeting,2-2
book,0335-11-24 02:16:03,until,8-5
heart,0169-09-06 11:47:58,not,5-8
fact,1792-04-26 00:42:10,like,1-9
cost,0729-08-18 16:20:37,network,5-9
scientist,1957-06-29 21:45:09,back,6-6
consumer,0307-09-21 12:31:11,yard,2-3
whatever,0718-12-08 04:03:49,few,8-4
much,1306-04-20 16:44:47,want,4-1
statement,0879-12-28 12:52:19,star,1-1
expect,1068-12-14 09:05:14,hope,6-6
subject,0524-04-18 05:35:42,start,8-8
probably,1179-06-12 12:29:56,institution,1-2
Congress,0392-06-12 01:45:06,face,5-7
tough,0542-06-11 03:37:24,order,7-7
investment,1364-11-28 22:33:15,traditional,2-5
federal,0141-03-18 13:27:47,almost,3-8
risk,0094-10-13 03:06:43,us,4-9
price,1493-11-13 07:49:19,career,5-3
may,1653-12-16 12:51:06,through,3-7
significant,1670-02-05 23:02:12,interesting,6-3
score,0120-08-06 12:59:29,itself,6-9
go,1924-10-10 22:58:01,strategy,2-3
around,0394-05-19 03:29:36,from,9-9
media,0448-01-08 05:47:58,theory,4-8
season,1271-01-15 17:49:36,debate,7-8
evidence,1232-11-19 14:24:34,brother,6-3
democratic,1475-03-15 18:39:25,cause,8-5
say,1522-03-15 05:05:22,keep,7-9
stay,0181-01-24 08:48:30,feel,3-6
hour,0005-04-06 19:18:58,paper,5-4
perform,1478-05-04 20:12:00,kind,9-6
teach,1641-08-09 04:40:13,go,1-6
program,0403-09-17 19:29:06,which,1-2
would,0124-11-03 20:54:03,fall,8-3
million,1143-06-30 00:18:51,herself,2-1
red,0695-01-25 06:37:00,true,2-9
help,1433-11-01 19:32:00,choose,3-2
fast,0496-08-06 21:09:40,system,9-1
paper,0670-09-14 18:46:14,left,9-1
market,0614-11-09 02:30:37,into,7-1
camera,1169-08-25 00:46:41,fly,9-5
painting,1877-09-25 14:09:41,central,9-3
now,1817-11-24 06:56:06,still,6-5
if,0317-12-16 17:55:20,cup,8-2
also,1181-12-10 19:51:37,evening,8-5
politics,0778-09-07 16:32:12,break,5-7
budget,0317-12-19 03:36:11,already,2-4
condition,0683-06-26 02:11:34,morning,3-4
hold,1592-02-29 11:51:09,ready,5-9
investment,1361-02-13 23:54:02,watch,7-8
more,1326-08-30 09:56:36,hour,2-9
performance,1104-05-19 10:21:50,course,5-4
summer,1750-05-22 22:54:14,however,8-4
dream,1018-07-21 13:47:34,question,7-2
final,0437-08-31 00:04:24,sell,1-5
list,0152-07-11 15:11:16,quickly,8-7
stop,0023-12-15 16:50:17,theory,9-6
still,1175-03-04 21:52:00,story,8-5
manage,2002-06-28 18:32:32,me,2-1
see,0109-08-22 01:04:45,manager,5-1
form,1383-02-16 13:27:15,you,9-6
benefit,1400-06-05 02:25:27,a,9-2
throughout,0995-05-03 23:12:35,well,2-3
boy,1993-08-12 01:24:54,fact,8-2
analysis,1649-04-30 13:48:02,themselves,2-5
expert,0687-10-28 09:27:44,four,1-7
per,0979-08-05 16:53:19,yeah,3-2
fear,0968-01-19 15:47:44,meet,8-2
finally,0545-05-16 04:25:52,direction,8-9
must,1898-11-22 10:53:03,all,9-4
middle,1609-02-03 02:37:31,apply,2-7
six,0573-10-27 22:04:29,food,4-4
politics,0841-05-09 20:10:18,anyone,4-4
clear,0787-02-14 16:41:16,argue,6-2
current,0103-05-09 03:23:18,five,2-3
information,0828-02-13 21:30:58,attention,2-8
bring,0866-09-14 11:09:08,support,2-2
process,1378-05-08 16:17:19,new,2-1
message,0347-05-01 02:53:47,kitchen,8-8
throughout,1983-11-22 19:36:43,think,7-3
may,0441-10-13 13:19:00,from,6-8
carry,0879-04-10 02:54:59,actually,5-7
fight,0495-03-28 09:21:44,pretty,7-6
drive,0415-06-17 19:48:38,total,6-5
land,0876-01-13 08:39:56,but,5-1
see,1620-01-10 11:06:48,value,5-6
evening,0036-06-24 06:30:03,our,1-3
leave,0126-08-15 02:57:23,top,2-2
game,0433-10-22 17:55:20,piece,5-7
seven,1485-03-31 02:31:38,toward,8-8
market,0950-12-15 22:49:40,some,9-5
school,1458-01-25 15:25:26,could,9-5
three,0636-09-06 09:09:20,meeting,9-9
rise,1875-08-17 14:32:54,discussion,6-3
in,1275-06-03 15:14:40,school,8-3
marriage,1293-01-21 13:34:51,thing,5-5
us,0891-01-21 19:32:01,heart,2-6
important,1218-11-25 19:37:44,ten,5-9
page,1818-12-06 13:47:02,decide,2-8
by,0486-03-06 14:36:37,respond,6-2
foreign,0833-05-19 02:05:26,economy,4-4
expect,1728-06-30 19:41:34,management,7-9
close,0292-08-11 00:33:50,human,5-2
despite,0646-08-26 06:31:33,various,2-3
receive,1641-09-01 20:20:45,minute,2-9
whether,1164-01-13 12:35:39,along,5-2
attorney,1015-09-03 12:22:59,peace,5-2
particularly,0385-05-30 03:12:19,after,4-3
ball,1916-07-08 03:36:40,improve,8-3
those,0152-03-02 00:03:48,peace,3-8
arrive,0269-04-19 01:13:25,six,6-8
prove,0962-11-03 22:48:56,actually,1-1
major,1008-07-07 23:42:23,author,4-6
finish,0896-07-13 03:45:40,drop,3-7
notice,1478-08-05 13:01:48,reflect,5-1
send,0121-11-11 01:50:53,some,7-7
security,1866-07-09 23:45:05,let,8-7
everything,0427-12-27 18:20:58,on,8-6
direction,0239-12-18 13:22:43,off,6-2
pass,1943-09-12 12:11:02,might,8-6
peace,1222-02-17 08:44:39,that,1-7
dog,0449-09-20 06:34:54,consider,9-9
team,0363-11-13 15:32:38,exist,9-7
social,2004-08-28 07:12:58,both,5-6
view,1634-12-31 17:44:56,beyond,4-9
foot,0694-07-09 19:23:47,control,5-7
four,1898-08-09 14:45:28,do,3-8
face,0536-04-30 23:49:43,as,1-9
face,1502-08-12 12:56:12,short,6-8
per,0578-12-20 23:58:28,nature,6-6
thought,1254-01-25 13:19:58,yet,1-9
open,0357-08-11 04:34:30,identify,9-2
from,1643-10-19 19:02:10,treatment,5-7
institution,1685-12-11 15:02:18,society,2-5
page,1111-07-06 05:51:39,young,2-1
low,0753-08-03 21:14:09,their,8-3
behavior,0767-12-22 21:05:41,big,9-4
how,0399-11-29 23:26:43,economic,9-8
lead,0089-10-14 12:35:50,for,3-1
ready,0175-09-28 01:28:54,build,5-1
rich,0379-12-19 07:56:35,doctor,4-4
city,0421-08-17 20:11:22,believe,7-2
plant,1884-06-30 21:31:09,TV,1-3
body,1835-12-30 21:24:37,simply,1-3
reflect,1300-08-01 13:52:07,popular,8-5
full,1940-05-16 00:47:13,detail,3-5
heart,0239-03-17 14:50:12,attorney,6-2
real,1368-05-31 09:08:52,ball,6-4
social,1479-07-22 18:19:49,interest,5-3
space,0821-02-24 07:00:42,control,7-8
interesting,1639-02-24 05:08:26,senior,8-4
nature,1999-08-26 05:29:26,first,7-6
suddenly,0121-02-27 18:51:57,happy,3-4
popular,1568-07-01 09:50:41,professional,1-9
this,1662-10-24 17:09:36,debate,1-8
safe,1684-02-22 17:53:18,unit,7-3
should,1176-08-31 15:06:59,own,7-7
church,1311-03-04 21:38:20,ago,4-5
cause,1306-05-24 12:15:25,wear,5-8
bag,0605-04-22 12:44:00,may,3-4
out,0571-03-17 20:08:34,find,7-2
own,1879-10-06 21:58:48,show,8-9
pay,1611-02-12 02:48:30,model,7-8
as,0452-04-26 18:31:48,either,6-7
minute,1745-07-23 18:23:25,education,6-4
method,0577-10-02 00:29:12,measure,6-6
able,1124-09-16 17:11:51,include,5-4
inside,0510-06-02 09:08:56,glass,8-5
meet,0832-12-21 02:42:53,knowledge,2-9
myself,1033-01-26 13:00:40,other,2-7
front,0977-06-13 03:18:32,world,4-4
trouble,0832-01-16 22:51:16,recently,1-7
rest,1933-05-09 09:16:15,its,7-2
television,0862-05-03 23:55:50,during,1-6
score,1383-02-21 10:53:11,seven,5-7
quite,1744-07-05 04:52:39,whether,4-3
want,0809-07-11 06:54:20,course,2-6
model,1704-01-03 23:14:33,cultural,9-1
southern,0677-12-12 13:16:06,how,7-1
guess,0158-09-11 10:45:01,happen,6-4
song,0888-09-13 19:42:40,scene,7-7
wrong,1137-03-22 13:01:22,walk,9-8
throw,1017-02-04 15:37:46,early,2-7
half,0727-07-06 02:13:48,so,8-5
standard,0973-03-10 22:37:45,himself,7-1
artist,0253-07-02 00:07:19,you,7-1
yourself,1239-02-18 13:37:33,key,1-8
PM,0760-01-06 12:55:07,my,2-9
heavy,0254-07-05 09:00:08,music,5-9
weight,0031-03-21 22:25:42,however,5-4
probably,0634-06-17 16:17:31,enough,2-3
network,1875-02-23 13:23:13,study,2-4
blood,0044-06-01 06:08:50,age,4-6
everything,0928-07-07 00:18:08,market,8-9
beyond,0115-09-05 05:18:21,picture,2-9
team,0800-02-26 03:09:50,source,1-5
three,0848-09-05 20:29:59,apply,8-3
themselves,0305-01-08 08:17:33,difference,8-1
fall,1424-06-14 13:21:38,wide,9-3
woman,0126-07-22 19:19:42,against,3-3
attorney,0539-06-07 08:21:26,let,9-5
whatever,1400-05-04 01:33:04,tough,4-1
stop,1219-08-05 09:05:39,indicate,2-4
just,0378-01-15 08:20:23,order,3-3
force,0450-05-24 06:03:02,condition,3-5
class,0397-06-09 14:05:29,red,6-6
story,0301-04-11 12:14:30,radio,3-2
me,1694-02-16 02:43:48,begin,2-6
ahead,0399-08-11 14:01:44,either,5-8
remain,1142-12-05 22:31:08,create,4-1
direction,1350-08-04 23:56:21,sign,6-9
require,0532-07-30 05:41:20,value,6-9
never,0834-01-31 16:27:15,discussion,3-7
leg,1325-07-06 16:53:51,smile,7-8
box,0587-10-19 01:34:47,mission,2-3
argue,1676-05-12 13:14:44,teach,6-9
herself,1228-08-26 21:35:57,investment,6-8
race,1016-04-10 10:35:49,itself,5-3
parent,0269-06-17 22:58:42,paper,4-6
film,0240-05-11 13:04:19,professor,4-5
piece,1249-07-22 08:11:06,ready,3-4
support,0038-04-25 18:06:29,size,1-2
special,0261-05-03 19:32:39,those,7-5
road,0292-06-06 22:09:59,read,6-5
later,0995-03-25 08:48:42,hair,7-5
television,1046-02-14 00:54:57,hour,9-9
strong,0474-06-22 17:30:26,stand,5-4
yet,0781-10-22 22:27:05,cover,7-9
those,0691-01-21 04:55:03,buy,5-3
social,0668-11-24 08:38:45,fund,8-2
drop,1928-05-22 18:08:11,perhaps,7-4
well,1096-09-06 20:13:31,simple,3-1
cause,1342-12-24 09:32:38,wrong,6-3
no,0041-06-10 14:50:29,eye,8-1
prevent,0298-02-28 18:40:14,those,4-8
maybe,1270-06-17 23:29:25,someone,1-7
he,0924-10-18 06:59:11,large,1-7
defense,0241-05-13 14:52:34,again,7-3
join,0448-11-06 13:15:29,Republican,5-9
low,0900-06-16 15:35:29,religious,3-2
entire,0646-01-25 09:49:28,former,5-9
increase,0145-09-29 04:45:26,unit,8-7
late,0018-02-10 01:03:53,put,8-8
require,1009-09-06 00:56:19,group,4-5
her,0377-07-31 00:01:40,create,8-1
see,2007-10-09 05:10:07,once,8-6
know,1949-03-20 11:30:18,experience,4-6
certainly,1997-08-11 20:12:00,leader,2-4
through,1352-07-13 14:51:39,question,2-3
second,0106-10-17 12:00:20,wear,4-2
including,0742-07-30 01:18:53,have,8-7
yourself,1918-02-08 22:18:00,character,1-5
may,0570-06-02 13:33:58,discussion,2-9
actually,1586-04-19 14:15:25,science,7-8
create,0561-01-28 16:23:32,parent,9-3
level,0220-06-20 18:14:06,stay,6-4
fight,0849-08-09 10:59:45,look,3-4
medical,0163-01-01 05:35:39,bar,2-4
plant,1094-03-26 00:22:14,according,3-9
establish,1002-08-03 06:20:04,the,7-5
technology,1295-12-20 21:54:08,task,8-5
word,1610-05-06 16:43:13,sure,5-1
crime,0964-11-04 03:05:11,also,9-5
gun,0996-09-18 10:02:00,a,8-3
stand,1785-01-15 09:19:11,what,1-1
our,0987-02-19 13:21:55,cup,8-1
operation,0925-07-14 23:00:14,really,1-2
attention,0435-05-22 06:25:18,evening,3-3
edge,0006-04-23 14:28:16,born,3-3
black,0070-06-12 15:08:19,expert,6-7
benefit,1013-03-15 17:51:57,discuss,9-5
skill,0393-05-16 10:48:03,wide,5-6
itself,0595-03-11 12:15:52,thus,6-2
ground,0287-08-28 15:40:38,chance,2-1
example,0478-01-06 02:33:38,participant,3-7
right,1727-09-23 10:24:01,see,9-7
few,1085-02-26 18:44:03,kid,6-1
management,1620-03-26 10:46:10,note,6-9
say,1380-12-11 08:47:19,month,2-9
account,0060-04-10 00:55:33,attention,9-3
expert,0378-09-10 13:27:28,successful,7-3
fund,1695-07-15 06:54:30,probably,4-3
reveal,0019-12-10 05:43:50,eye,4-7
officer,0008-10-16 15:17:29,wide,6-6
note,0464-09-26 17:33:37,win,7-2
describe,0681-01-24 08:12:16,effect,2-5
soon,1053-05-19 07:02:23,project,3-4
truth,0787-07-11 18:10:00,themselves,4-4
edge,1944-03-18 02:56:24,history,5-1
land,0868-08-22 00:08:35,cause,9-3
view,0257-07-07 11:09:39,to,4-1
market,1135-01-20 19:09:42,political,3-8
ask,1912-03-15 01:44:07,how,8-5
once,0513-02-08 03:04:40,pretty,5-8
population,0933-04-23 23:53:52,local,3-9
key,1303-04-14 22:31:36,challenge,4-7
feeling,1180-04-19 07:18:48,defense,3-6
east,1858-02-26 08:49:53,cell,8-7
campaign,1658-05-10 13:27:02,new,1-9
all,1759-04-19 01:11:46,station,2-1
book,1768-04-19 16:53:00,Republican,3-8
late,1136-06-18 23:03:21,memory,4-7
girl,0972-11-03 03:12:23,improve,3-4
turn,0380-10-17 15:50:52,out,1-2
fish,0354-10-03 02:01:50,professor,9-5
public,0433-01-26 02:28:04,enter,9-1
benefit,1531-11-08 05:12:41,many,7-2
through,0395-03-15 07:44:18,garden,2-3
purpose,0977-08-11 16:41:25,meet,4-4
like,1426-01-06 14:28:48,almost,2-9
require,1855-02-10 13:52:06,which,1-7
president,0956-11-11 22:31:31,should,6-6
tax,1846-11-13 17:03:03,alone,5-6
seek,1206-04-30 14:16:24,you,3-8
poor,1320-04-06 15:48:06,treatment,8-2
how,1481-11-03 01:03:24,door,5-1
role,0005-02-23 10:05:58,you,1-8
artist,1955-10-30 23:41:24,practice,4-4
